Timestamp,Beacon_Address,Beacon_Major,Beacon_Minor,RSSI_Value,Calculated_Distance,Actual_Distance_Provided
1755681915.8681257,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,3.5
1755681916.087588,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,3.5
1755681916.14986,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,3.5
1755681916.158373,C3:00:00:39:47:98,1701,1071,-80,1.318256738556407,3.5
1755681916.1774209,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,3.5
1755681916.3595364,C3:00:00:39:47:98,1701,1071,-79,1.202264434617413,3.5
1755681916.39761,C3:00:00:39:47:95,3112,2113,-77,1.0,3.5
1755681916.4645078,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,3.5
1755681916.4711552,C3:00:00:39:47:98,1701,1071,-79,1.202264434617413,3.5
1755681916.4993176,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,3.5
1755681916.5265706,C3:00:00:39:47:95,3112,2113,-79,1.202264434617413,3.5
1755681916.616156,C3:00:00:39:47:98,1701,1071,-79,1.202264434617413,3.5
1755681916.6717448,C3:00:00:39:47:98,1701,1071,-79,1.202264434617413,3.5
1755681916.7075374,C3:00:00:39:47:95,3112,2113,-80,1.318256738556407,3.5
1755681916.7749596,C3:00:00:39:47:98,1701,1071,-79,1.202264434617413,3.5
1755681916.7821975,C3:00:00:39:47:95,3112,2113,-79,1.202264434617413,3.5
1755681916.806169,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,3.5
1755681916.9836674,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,3.5
1755681917.0114746,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,3.5
1755681917.0848448,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,3.5
1755681917.1248682,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,3.5
1755681917.2863293,C3:00:00:39:47:98,1701,1071,-79,1.202264434617413,3.5
1755681917.3217313,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,3.5
1755681917.3942971,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,3.5
1755681917.4015453,C3:00:00:39:47:95,3112,2113,-80,1.318256738556407,3.5
1755681917.4432287,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,3.5
1755681917.5298567,C3:00:00:39:47:95,3112,2113,-77,1.0,3.5
1755681917.620376,C3:00:00:39:47:98,1701,1071,-79,1.202264434617413,3.5
1755681917.635164,C3:00:00:39:47:95,3112,2113,-81,1.4454397707459274,3.5
1755681917.7054486,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,3.5
1755681917.716663,C3:00:00:39:47:95,3112,2113,-79,1.202264434617413,3.5
1755681917.7548134,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,3.5
1755681917.9052076,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,3.5
1755681918.0270677,C3:00:00:39:47:95,3112,2113,-77,1.0,3.5
1755681918.0730417,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,3.5
1755681918.2102568,C3:00:00:39:47:98,1701,1071,-79,1.202264434617413,3.5
1755681918.250016,C3:00:00:39:47:95,3112,2113,-79,1.202264434617413,3.5
1755681918.278635,C3:00:00:39:47:95,3112,2113,-79,1.202264434617413,3.5
1755681918.3223338,C3:00:00:39:47:98,1701,1071,-79,1.202264434617413,3.5
1755681918.3391662,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,3.5
1755681918.3810863,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,3.5
1755681918.520782,C3:00:00:39:47:98,1701,1071,-77,1.0,3.5
1755681918.5313265,C3:00:00:39:47:95,3112,2113,-79,1.202264434617413,3.5
1755681918.5668855,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,3.5
1755681918.6251671,C3:00:00:39:47:98,1701,1071,-79,1.202264434617413,3.5
1755681918.643901,C3:00:00:39:47:98,1701,1071,-79,1.202264434617413,4.0
1755681918.651109,C3:00:00:39:47:95,3112,2113,-84,1.9054607179632472,4.0
1755681918.6978974,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,4.0
1755681918.8327975,C3:00:00:39:47:98,1701,1071,-79,1.202264434617413,4.0
1755681918.8778632,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,4.0
1755681918.9496098,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681918.964264,C3:00:00:39:47:95,3112,2113,-79,1.202264434617413,4.0
1755681919.1384468,C3:00:00:39:47:98,1701,1071,-80,1.318256738556407,4.0
1755681919.1820312,C3:00:00:39:47:95,3112,2113,-79,1.202264434617413,4.0
1755681919.2780015,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,4.0
1755681919.306821,C3:00:00:39:47:95,3112,2113,-81,1.4454397707459274,4.0
1755681919.334415,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,4.0
1755681919.4945273,C3:00:00:39:47:95,3112,2113,-81,1.4454397707459274,4.0
1755681919.5404694,C3:00:00:39:47:95,3112,2113,-80,1.318256738556407,4.0
1755681919.6529813,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,4.0
1755681919.808382,C3:00:00:39:47:95,3112,2113,-80,1.318256738556407,4.0
1755681919.8736691,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,4.0
1755681919.9070523,C3:00:00:39:47:95,3112,2113,-81,1.4454397707459274,4.0
1755681919.957824,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681920.0702627,C3:00:00:39:47:98,1701,1071,-81,1.4454397707459274,4.0
1755681920.1098685,C3:00:00:39:47:95,3112,2113,-86,2.290867652767773,4.0
1755681920.1911876,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681920.2209344,C3:00:00:39:47:95,3112,2113,-87,2.51188643150958,4.0
1755681920.2715418,C3:00:00:39:47:98,1701,1071,-79,1.202264434617413,4.0
1755681920.2807543,C3:00:00:39:47:95,3112,2113,-91,3.630780547701014,4.0
1755681920.4198878,C3:00:00:39:47:95,3112,2113,-93,4.36515832240166,4.0
1755681920.4929626,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,4.0
1755681920.532582,C3:00:00:39:47:95,3112,2113,-91,3.630780547701014,4.0
1755681920.5576417,C3:00:00:39:47:95,3112,2113,-91,3.630780547701014,4.0
1755681920.5863895,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681920.6852715,C3:00:00:39:47:98,1701,1071,-85,2.0892961308540396,4.0
1755681920.7354581,C3:00:00:39:47:95,3112,2113,-94,4.786300923226384,4.0
1755681920.809978,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681920.9024024,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681920.9942226,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,4.0
1755681921.1141696,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,4.0
1755681921.1582882,C3:00:00:39:47:95,3112,2113,-85,2.0892961308540396,4.0
1755681921.2191405,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,4.0
1755681921.2855985,C3:00:00:39:47:95,3112,2113,-84,1.9054607179632472,4.0
1755681921.3088207,C3:00:00:39:47:98,1701,1071,-79,1.202264434617413,4.0
1755681921.3486836,C3:00:00:39:47:95,3112,2113,-80,1.318256738556407,4.0
1755681921.4264772,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,4.0
1755681921.475631,C3:00:00:39:47:95,3112,2113,-87,2.51188643150958,4.0
1755681921.5308454,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,4.0
1755681921.612225,C3:00:00:39:47:98,1701,1071,-80,1.318256738556407,4.0
1755681921.7391553,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681921.786402,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681921.84553,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,4.0
1755681921.9236784,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681921.979324,C3:00:00:39:47:95,3112,2113,-87,2.51188643150958,4.0
1755681922.0460603,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681922.100293,C3:00:00:39:47:95,3112,2113,-75,0.831763771102671,4.0
1755681922.1670628,C3:00:00:39:47:98,1701,1071,-68,0.436515832240166,4.0
1755681922.2291229,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681922.2876024,C3:00:00:39:47:95,3112,2113,-85,2.0892961308540396,4.0
1755681922.311599,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681922.416449,C3:00:00:39:47:95,3112,2113,-87,2.51188643150958,4.0
1755681922.4810927,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,4.0
1755681922.5427277,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681922.5577664,C3:00:00:39:47:95,3112,2113,-87,2.51188643150958,4.0
1755681922.597993,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681922.659601,C3:00:00:39:47:98,1701,1071,-80,1.318256738556407,4.0
1755681922.6757941,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681922.7229202,C3:00:00:39:47:95,3112,2113,-87,2.51188643150958,4.0
1755681922.7938542,C3:00:00:39:47:98,1701,1071,-76,0.9120108393559098,4.0
1755681922.898412,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681922.9779408,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,4.0
1755681923.0342274,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681923.1136181,C3:00:00:39:47:98,1701,1071,-68,0.436515832240166,4.0
1755681923.160249,C3:00:00:39:47:98,1701,1071,-79,1.202264434617413,4.0
1755681923.216766,C3:00:00:39:47:95,3112,2113,-79,1.202264434617413,4.0
1755681923.2822046,C3:00:00:39:47:95,3112,2113,-79,1.202264434617413,4.0
1755681923.2875226,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,4.0
1755681923.3450313,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681923.4228957,C3:00:00:39:47:98,1701,1071,-69,0.4786300923226383,4.0
1755681923.4687364,C3:00:00:39:47:98,1701,1071,-79,1.202264434617413,4.0
1755681923.5261607,C3:00:00:39:47:95,3112,2113,-79,1.202264434617413,4.0
1755681923.5540788,C3:00:00:39:47:95,3112,2113,-79,1.202264434617413,4.0
1755681923.5919676,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681923.6604888,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681923.668965,C3:00:00:39:47:95,3112,2113,-88,2.7542287033381663,4.0
1755681923.7389107,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,4.0
1755681923.835703,C3:00:00:39:47:95,3112,2113,-85,2.0892961308540396,4.0
1755681924.0548902,C3:00:00:39:47:98,1701,1071,-69,0.4786300923226383,4.0
1755681924.0875106,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681924.1410127,C3:00:00:39:47:95,3112,2113,-83,1.7378008287493754,4.0
1755681924.2856085,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681924.3052442,C3:00:00:39:47:95,3112,2113,-84,1.9054607179632472,4.0
1755681924.370146,C3:00:00:39:47:98,1701,1071,-69,0.4786300923226383,4.0
1755681924.3918948,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,4.0
1755681924.4535084,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681924.5277648,C3:00:00:39:47:98,1701,1071,-71,0.5754399373371569,4.0
1755681924.564945,C3:00:00:39:47:95,3112,2113,-79,1.202264434617413,4.0
1755681924.6009727,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,4.0
1755681924.665972,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681924.687103,C3:00:00:39:47:98,1701,1071,-68,0.436515832240166,4.0
1755681924.7050352,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681924.7653816,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681924.8342648,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,4.0
1755681924.9149313,C3:00:00:39:47:95,3112,2113,-86,2.290867652767773,4.0
1755681924.9989634,C3:00:00:39:47:98,1701,1071,-70,0.5248074602497725,4.0
1755681925.02542,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681925.077297,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,4.0
1755681925.1459506,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681925.2929451,C3:00:00:39:47:95,3112,2113,-87,2.51188643150958,4.0
1755681925.310278,C3:00:00:39:47:98,1701,1071,-69,0.4786300923226383,4.0
1755681925.384945,C3:00:00:39:47:95,3112,2113,-87,2.51188643150958,4.0
1755681925.4540353,C3:00:00:39:47:98,1701,1071,-79,1.202264434617413,4.0
1755681925.5375555,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681925.5726752,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681925.6568203,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,4.0
1755681925.6776984,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681925.8526962,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,4.0
1755681925.961195,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,4.0
1755681926.1704044,C3:00:00:39:47:95,3112,2113,-86,2.290867652767773,4.0
1755681926.2423842,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681926.2634118,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,4.0
1755681926.2937207,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,4.0
1755681926.3195853,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,4.0
1755681926.3815851,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,4.0
1755681926.478887,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681926.5557559,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681926.6278374,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,4.0
1755681926.6821494,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681926.7096808,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681926.794353,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681926.8681023,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681926.8846629,C3:00:00:39:47:98,1701,1071,-69,0.4786300923226383,4.0
1755681926.9351442,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681927.0071433,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681927.1030996,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681927.1748865,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681927.2485924,C3:00:00:39:47:95,3112,2113,-85,2.0892961308540396,4.0
1755681927.2935755,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681927.3209648,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,4.0
1755681927.4833195,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681927.5240335,C3:00:00:39:47:98,1701,1071,-69,0.4786300923226383,4.0
1755681927.5824587,C3:00:00:39:47:95,3112,2113,-86,2.290867652767773,4.0
1755681927.630136,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,4.0
1755681927.733118,C3:00:00:39:47:95,3112,2113,-75,0.831763771102671,4.0
1755681927.7904444,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681927.8382657,C3:00:00:39:47:98,1701,1071,-69,0.4786300923226383,4.0
1755681927.865037,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681927.9350574,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,4.0
1755681928.043713,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681928.150013,C3:00:00:39:47:98,1701,1071,-69,0.4786300923226383,4.0
1755681928.1791542,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681928.242502,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,4.0
1755681928.2934823,C3:00:00:39:47:95,3112,2113,-87,2.51188643150958,4.0
1755681928.3614752,C3:00:00:39:47:95,3112,2113,-86,2.290867652767773,4.0
1755681928.4085698,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,4.0
1755681928.466995,C3:00:00:39:47:98,1701,1071,-69,0.4786300923226383,4.0
1755681928.4820957,C3:00:00:39:47:95,3112,2113,-79,1.202264434617413,4.0
1755681928.551983,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,4.0
1755681928.701028,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681928.7193258,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681928.7749603,C3:00:00:39:47:98,1701,1071,-70,0.5248074602497725,4.0
1755681928.7951422,C3:00:00:39:47:95,3112,2113,-85,2.0892961308540396,4.0
1755681928.8639235,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681928.9876385,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681929.027633,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681929.0981402,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,4.0
1755681929.1093137,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681929.1761346,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,4.0
1755681929.2988036,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,4.0
1755681929.318329,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681929.481012,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,4.0
1755681929.584967,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681929.6095326,C3:00:00:39:47:95,3112,2113,-86,2.290867652767773,4.0
1755681929.6438153,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681929.7016914,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681929.7204616,C3:00:00:39:47:98,1701,1071,-69,0.4786300923226383,4.0
1755681929.7976992,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,4.0
1755681929.92386,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681929.9540215,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681930.0317886,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681930.0423667,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681930.1070418,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,4.0
1755681930.237437,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681930.26022,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,4.0
1755681930.2974894,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681930.3487027,C3:00:00:39:47:95,3112,2113,-86,2.290867652767773,4.0
1755681930.3535757,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681930.4184089,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681930.5453167,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681930.5748,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681930.669662,C3:00:00:39:47:98,1701,1071,-69,0.4786300923226383,4.0
1755681930.7145214,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681930.73542,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,4.0
1755681930.8649533,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681930.880452,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681930.9886682,C3:00:00:39:47:98,1701,1071,-75,0.831763771102671,4.0
1755681931.0353708,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681931.1752412,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681931.1976774,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681931.272827,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681931.299634,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,4.0
1755681931.485616,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,4.0
1755681931.5840864,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,4.0
1755681931.6591325,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681931.71523,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,4.0
1755681931.8059218,C3:00:00:39:47:95,3112,2113,-84,1.9054607179632472,4.0
1755681931.9002361,C3:00:00:39:47:95,3112,2113,-84,1.9054607179632472,4.0
1755681931.9336057,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,4.0
1755681931.9675784,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681932.1166978,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681932.2085617,C3:00:00:39:47:95,3112,2113,-85,2.0892961308540396,4.0
1755681932.2763166,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681932.2996585,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681932.423212,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,4.0
1755681932.4305127,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,4.0
1755681932.5131607,C3:00:00:39:47:95,3112,2113,-87,2.51188643150958,4.0
1755681932.6090267,C3:00:00:39:47:95,3112,2113,-86,2.290867652767773,4.0
1755681932.7206125,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,4.0
1755681932.7434328,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681932.748829,C3:00:00:39:47:95,3112,2113,-84,1.9054607179632472,4.0
1755681932.8261828,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681932.8781667,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681932.8929,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681933.0489383,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681933.1408265,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681933.1901033,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681933.2091587,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681933.2945309,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681933.3663785,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681933.4463754,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681933.5089772,C3:00:00:39:47:98,1701,1071,-68,0.436515832240166,4.0
1755681933.5304365,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681933.6666484,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,4.0
1755681933.6827843,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681933.7341962,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681933.7558594,C3:00:00:39:47:95,3112,2113,-83,1.7378008287493754,4.0
1755681933.8225493,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681933.839679,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681933.9703333,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,4.0
1755681933.9879274,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681934.1398914,C3:00:00:39:47:98,1701,1071,-70,0.5248074602497725,4.0
1755681934.1665394,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681934.3049803,C3:00:00:39:47:95,3112,2113,-85,2.0892961308540396,4.0
1755681934.3247318,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681934.3799114,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681934.4463186,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,4.0
1755681934.4662583,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,4.0
1755681934.5904098,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,4.0
1755681934.6132102,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681934.6350322,C3:00:00:39:47:95,3112,2113,-85,2.0892961308540396,4.0
1755681934.683272,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681934.7403119,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681934.7571435,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,4.0
1755681934.7813268,C3:00:00:39:47:98,1701,1071,-70,0.5248074602497725,4.0
1755681934.8989484,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,4.0
1755681934.9344459,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681934.9987981,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681935.0637825,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,4.0
1755681935.089348,C3:00:00:39:47:98,1701,1071,-71,0.5754399373371569,4.0
1755681935.2130363,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681935.2468615,C3:00:00:39:47:95,3112,2113,-86,2.290867652767773,4.0
1755681935.2998602,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681935.3252742,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681935.3751323,C3:00:00:39:47:98,1701,1071,-78,1.096478196143185,4.0
1755681935.521488,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,4.0
1755681935.5593283,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681935.6142578,C3:00:00:39:47:95,3112,2113,-86,2.290867652767773,4.0
1755681935.635849,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681935.6848598,C3:00:00:39:47:98,1701,1071,-77,1.0,4.0
1755681935.7138631,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,4.0
1755681935.7439413,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,4.0
1755681935.8271606,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,4.0
1755681935.8712952,C3:00:00:39:47:95,3112,2113,-76,0.9120108393559098,4.0
1755681936.028675,C3:00:00:39:47:98,1701,1071,-69,0.4786300923226383,4.0
1755681936.1860142,C3:00:00:39:47:95,3112,2113,-85,2.0892961308540396,4.0
1755681936.2338185,C3:00:00:39:47:95,3112,2113,-78,1.096478196143185,4.0
1755681936.3113344,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,4.0
1755681936.33584,C3:00:00:39:47:98,1701,1071,-69,0.4786300923226383,4.0
1755681936.4411428,C3:00:00:39:47:98,1701,1071,-74,0.7585775750291838,4.0
1755681936.5422308,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681936.6165614,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,4.0
1755681936.62426,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
1755681936.6578069,C3:00:00:39:47:98,1701,1071,-73,0.6918309709189365,4.0
1755681936.748779,C3:00:00:39:47:98,1701,1071,-72,0.6309573444801932,4.0
1755681936.8070967,C3:00:00:39:47:95,3112,2113,-77,1.0,4.0
